0.467413749,0.09348275,0.066773393,4.67E-05,2.34E-05,1.56E-05,1.17E-05,9.35E-06,7.79E-06,6.68E-06,5.84E-06,5.19E-06,4.67E-06
1.409427429,0.281885486,0.201346776,0.000140943,7.05E-05,4.70E-05,3.52E-05,2.82E-05,2.35E-05,2.01E-05,1.76E-05,1.57E-05,1.41E-05
0.288449735,0.057689947,0.041207105,2.88E-05,1.44E-05,9.61E-06,7.21E-06,5.77E-06,4.81E-06,4.12E-06,3.61E-06,3.21E-06,2.88E-06
0.519050327,0.103810065,0.074150047,5.19E-05,2.60E-05,1.73E-05,1.30E-05,1.04E-05,8.65E-06,7.42E-06,6.49E-06,5.77E-06,5.19E-06
0.981126041,0.196225208,0.140160863,9.81E-05,4.91E-05,3.27E-05,2.45E-05,1.96E-05,1.64E-05,1.40E-05,1.23E-05,1.09E-05,9.81E-06
0.015596201,0.00311924,0.002228029,1.56E-06,7.80E-07,5.20E-07,3.90E-07,3.12E-07,2.60E-07,2.23E-07,1.95E-07,1.73E-07,1.56E-07
1.475733858,0.295146772,0.210819123,0.000147573,7.38E-05,4.92E-05,3.69E-05,2.95E-05,2.46E-05,2.11E-05,1.84E-05,1.64E-05,1.48E-05
0.565479036,0.113095807,0.080782719,5.65E-05,2.83E-05,1.88E-05,1.41E-05,1.13E-05,9.42E-06,8.08E-06,7.07E-06,6.28E-06,5.65E-06
0.83571354,0.167142708,0.119387649,8.36E-05,4.18E-05,2.79E-05,2.09E-05,1.67E-05,1.39E-05,1.19E-05,1.04E-05,9.29E-06,8.36E-06
1.047717761,0.209543552,0.149673966,0.000104772,5.24E-05,3.49E-05,2.62E-05,2.10E-05,1.75E-05,1.50E-05,1.31E-05,1.16E-05,1.05E-05
0.021008196,0.004201639,0.003001171,2.10E-06,1.05E-06,7.00E-07,5.25E-07,4.20E-07,3.50E-07,3.00E-07,2.63E-07,2.33E-07,2.10E-07
3.662105839,0.732421168,0.523157977,0.000366211,0.000183105,0.00012207,9.16E-05,7.32E-05,6.10E-05,5.23E-05,4.58E-05,4.07E-05,3.66E-05
2.566613032,0.513322606,0.366659005,0.000256661,0.000128331,8.56E-05,6.42E-05,5.13E-05,4.28E-05,3.67E-05,3.21E-05,2.85E-05,2.57E-05
0.776020679,0.155204136,0.110860097,7.76E-05,3.88E-05,2.59E-05,1.94E-05,1.55E-05,1.29E-05,1.11E-05,9.70E-06,8.62E-06,7.76E-06
0.886046855,0.177209371,0.126578122,8.86E-05,4.43E-05,2.95E-05,2.22E-05,1.77E-05,1.48E-05,1.27E-05,1.11E-05,9.84E-06,8.86E-06
0.58755567,0.117511134,0.083936524,5.88E-05,2.94E-05,1.96E-05,1.47E-05,1.18E-05,9.79E-06,8.39E-06,7.34E-06,6.53E-06,5.88E-06
0.611693305,0.122338661,0.087384758,6.12E-05,3.06E-05,2.04E-05,1.53E-05,1.22E-05,1.02E-05,8.74E-06,7.65E-06,6.80E-06,6.12E-06
1.356657121,0.271331424,0.19380816,0.000135666,6.78E-05,4.52E-05,3.39E-05,2.71E-05,2.26E-05,1.94E-05,1.70E-05,1.51E-05,1.36E-05
0.567862162,0.113572432,0.081123166,5.68E-05,2.84E-05,1.89E-05,1.42E-05,1.14E-05,9.46E-06,8.11E-06,7.10E-06,6.31E-06,5.68E-06
0.057017815,0.011403563,0.008145402,5.70E-06,2.85E-06,1.90E-06,1.43E-06,1.14E-06,9.50E-07,8.15E-07,7.13E-07,6.34E-07,5.70E-07
0.30973789,0.061947578,0.04424827,3.10E-05,1.55E-05,1.03E-05,7.74E-06,6.19E-06,5.16E-06,4.42E-06,3.87E-06,3.44E-06,3.10E-06
0.834828725,0.166965745,0.119261246,8.35E-05,4.17E-05,2.78E-05,2.09E-05,1.67E-05,1.39E-05,1.19E-05,1.04E-05,9.28E-06,8.35E-06
0.299312598,0.05986252,0.042758943,2.99E-05,1.50E-05,9.98E-06,7.48E-06,5.99E-06,4.99E-06,4.28E-06,3.74E-06,3.33E-06,2.99E-06
1.459446456,0.291889291,0.208492351,0.000145945,7.30E-05,4.86E-05,3.65E-05,2.92E-05,2.43E-05,2.08E-05,1.82E-05,1.62E-05,1.46E-05
1.641866636,0.328373327,0.234552377,0.000164187,8.21E-05,5.47E-05,4.10E-05,3.28E-05,2.74E-05,2.35E-05,2.05E-05,1.82E-05,1.64E-05
1.274488067,0.254897613,0.182069724,0.000127449,6.37E-05,4.25E-05,3.19E-05,2.55E-05,2.12E-05,1.82E-05,1.59E-05,1.42E-05,1.27E-05
2.66340538,0.532681076,0.380486483,0.000266341,0.00013317,8.88E-05,6.66E-05,5.33E-05,4.44E-05,3.80E-05,3.33E-05,2.96E-05,2.66E-05
1.096406845,0.219281369,0.156629549,0.000109641,5.48E-05,3.65E-05,2.74E-05,2.19E-05,1.83E-05,1.57E-05,1.37E-05,1.22E-05,1.10E-05
0.033367039,0.006673408,0.00476672,3.34E-06,1.67E-06,1.11E-06,8.34E-07,6.67E-07,5.56E-07,4.77E-07,4.17E-07,3.71E-07,3.34E-07
0.084307497,0.016861499,0.012043928,8.43E-06,4.22E-06,2.81E-06,2.11E-06,1.69E-06,1.41E-06,1.20E-06,1.05E-06,9.37E-07,8.43E-07
0.132077328,0.026415466,0.01886819,1.32E-05,6.60E-06,4.40E-06,3.30E-06,2.64E-06,2.20E-06,1.89E-06,1.65E-06,1.47E-06,1.32E-06
0.263931455,0.052786291,0.037704494,2.64E-05,1.32E-05,8.80E-06,6.60E-06,5.28E-06,4.40E-06,3.77E-06,3.30E-06,2.93E-06,2.64E-06
0.221090699,0.04421814,0.031584386,2.21E-05,1.11E-05,7.37E-06,5.53E-06,4.42E-06,3.68E-06,3.16E-06,2.76E-06,2.46E-06,2.21E-06
0.172166857,0.034433371,0.024595265,1.72E-05,8.61E-06,5.74E-06,4.30E-06,3.44E-06,2.87E-06,2.46E-06,2.15E-06,1.91E-06,1.72E-06
0.567288363,0.113457673,0.081041195,5.67E-05,2.84E-05,1.89E-05,1.42E-05,1.13E-05,9.45E-06,8.10E-06,7.09E-06,6.30E-06,5.67E-06
0.369933105,0.073986621,0.052847586,3.70E-05,1.85E-05,1.23E-05,9.25E-06,7.40E-06,6.17E-06,5.28E-06,4.62E-06,4.11E-06,3.70E-06
1.142948644,0.228589729,0.163278378,0.000114295,5.71E-05,3.81E-05,2.86E-05,2.29E-05,1.90E-05,1.63E-05,1.43E-05,1.27E-05,1.14E-05
0.062829729,0.012565946,0.008975676,6.28E-06,3.14E-06,2.09E-06,1.57E-06,1.26E-06,1.05E-06,8.98E-07,7.85E-07,6.98E-07,6.28E-07
0.505027089,0.101005418,0.072146727,5.05E-05,2.53E-05,1.68E-05,1.26E-05,1.01E-05,8.42E-06,7.21E-06,6.31E-06,5.61E-06,5.05E-06
0.854268938,0.170853788,0.12203842,8.54E-05,4.27E-05,2.85E-05,2.14E-05,1.71E-05,1.42E-05,1.22E-05,1.07E-05,9.49E-06,8.54E-06
2.389759581,0.477951916,0.341394226,0.000238976,0.000119488,7.97E-05,5.97E-05,4.78E-05,3.98E-05,3.41E-05,2.99E-05,2.66E-05,2.39E-05
0.049390173,0.009878035,0.007055739,4.94E-06,2.47E-06,1.65E-06,1.23E-06,9.88E-07,8.23E-07,7.06E-07,6.17E-07,5.49E-07,4.94E-07
1.180193407,0.236038681,0.168599058,0.000118019,5.90E-05,3.93E-05,2.95E-05,2.36E-05,1.97E-05,1.69E-05,1.48E-05,1.31E-05,1.18E-05
0.698832706,0.139766541,0.099833244,6.99E-05,3.49E-05,2.33E-05,1.75E-05,1.40E-05,1.16E-05,9.98E-06,8.74E-06,7.76E-06,6.99E-06
1.159149769,0.231829954,0.165592824,0.000115915,5.80E-05,3.86E-05,2.90E-05,2.32E-05,1.93E-05,1.66E-05,1.45E-05,1.29E-05,1.16E-05
0.969804459,0.193960892,0.138543494,9.70E-05,4.85E-05,3.23E-05,2.42E-05,1.94E-05,1.62E-05,1.39E-05,1.21E-05,1.08E-05,9.70E-06
0.735952114,0.147190423,0.105136016,7.36E-05,3.68E-05,2.45E-05,1.84E-05,1.47E-05,1.23E-05,1.05E-05,9.20E-06,8.18E-06,7.36E-06
1.339513812,0.267902762,0.191359116,0.000133951,6.70E-05,4.47E-05,3.35E-05,2.68E-05,2.23E-05,1.91E-05,1.67E-05,1.49E-05,1.34E-05
0.572958105,0.114591621,0.081851158,5.73E-05,2.86E-05,1.91E-05,1.43E-05,1.15E-05,9.55E-06,8.19E-06,7.16E-06,6.37E-06,5.73E-06
1.169060365,0.233812073,0.167008624,0.000116906,5.85E-05,3.90E-05,2.92E-05,2.34E-05,1.95E-05,1.67E-05,1.46E-05,1.30E-05,1.17E-05
0.204026004,0.040805201,0.029146572,2.04E-05,1.02E-05,6.80E-06,5.10E-06,4.08E-06,3.40E-06,2.91E-06,2.55E-06,2.27E-06,2.04E-06
0.8368104,0.16736208,0.119544343,8.37E-05,4.18E-05,2.79E-05,2.09E-05,1.67E-05,1.39E-05,1.20E-05,1.05E-05,9.30E-06,8.37E-06
2.121631926,0.424326385,0.303090275,0.000212163,0.000106082,7.07E-05,5.30E-05,4.24E-05,3.54E-05,3.03E-05,2.65E-05,2.36E-05,2.12E-05
1.078155577,0.215631115,0.154022225,0.000107816,5.39E-05,3.59E-05,2.70E-05,2.16E-05,1.80E-05,1.54E-05,1.35E-05,1.20E-05,1.08E-05
1.319455295,0.263891059,0.188493614,0.000131946,6.60E-05,4.40E-05,3.30E-05,2.64E-05,2.20E-05,1.88E-05,1.65E-05,1.47E-05,1.32E-05
0.784425593,0.156885119,0.112060799,7.84E-05,3.92E-05,2.61E-05,1.96E-05,1.57E-05,1.31E-05,1.12E-05,9.81E-06,8.72E-06,7.84E-06
1.282184947,0.256436989,0.183169278,0.000128218,6.41E-05,4.27E-05,3.21E-05,2.56E-05,2.14E-05,1.83E-05,1.60E-05,1.42E-05,1.28E-05
0.636768666,0.127353733,0.090966952,6.37E-05,3.18E-05,2.12E-05,1.59E-05,1.27E-05,1.06E-05,9.10E-06,7.96E-06,7.08E-06,6.37E-06
1.366016268,0.273203254,0.195145181,0.000136602,6.83E-05,4.55E-05,3.42E-05,2.73E-05,2.28E-05,1.95E-05,1.71E-05,1.52E-05,1.37E-05
0.394244446,0.078848889,0.056320635,3.94E-05,1.97E-05,1.31E-05,9.86E-06,7.88E-06,6.57E-06,5.63E-06,4.93E-06,4.38E-06,3.94E-06
0.401402089,0.080280418,0.057343156,4.01E-05,2.01E-05,1.34E-05,1.00E-05,8.03E-06,6.69E-06,5.73E-06,5.02E-06,4.46E-06,4.01E-06
0.023157219,0.004631444,0.003308174,2.32E-06,1.16E-06,7.72E-07,5.79E-07,4.63E-07,3.86E-07,3.31E-07,2.89E-07,2.57E-07,2.32E-07
0.836542047,0.167308409,0.119506007,8.37E-05,4.18E-05,2.79E-05,2.09E-05,1.67E-05,1.39E-05,1.20E-05,1.05E-05,9.29E-06,8.37E-06
1.051851712,0.210370342,0.15026453,0.000105185,5.26E-05,3.51E-05,2.63E-05,2.10E-05,1.75E-05,1.50E-05,1.31E-05,1.17E-05,1.05E-05
6.999670925,1.399934185,0.999952989,0.000699967,0.000349984,0.000233322,0.000174992,0.000139993,0.000116661,1.00E-04,8.75E-05,7.78E-05,7.00E-05
0.870389692,0.174077938,0.124341385,8.70E-05,4.35E-05,2.90E-05,2.18E-05,1.74E-05,1.45E-05,1.24E-05,1.09E-05,9.67E-06,8.70E-06
0.476846708,0.095369342,0.068120958,4.77E-05,2.38E-05,1.59E-05,1.19E-05,9.54E-06,7.95E-06,6.81E-06,5.96E-06,5.30E-06,4.77E-06
0.682017411,0.136403482,0.097431059,6.82E-05,3.41E-05,2.27E-05,1.71E-05,1.36E-05,1.14E-05,9.74E-06,8.53E-06,7.58E-06,6.82E-06
2.09767956,0.419535912,0.299668509,0.000209768,0.000104884,6.99E-05,5.24E-05,4.20E-05,3.50E-05,3.00E-05,2.62E-05,2.33E-05,2.10E-05
2.1980951,0.43961902,0.314013586,0.00021981,0.000109905,7.33E-05,5.50E-05,4.40E-05,3.66E-05,3.14E-05,2.75E-05,2.44E-05,2.20E-05
0.108785186,0.021757037,0.015540741,1.09E-05,5.44E-06,3.63E-06,2.72E-06,2.18E-06,1.81E-06,1.55E-06,1.36E-06,1.21E-06,1.09E-06
1.497956517,0.299591303,0.213993788,0.000149796,7.49E-05,4.99E-05,3.74E-05,3.00E-05,2.50E-05,2.14E-05,1.87E-05,1.66E-05,1.50E-05
1.897732141,0.379546428,0.271104592,0.000189773,9.49E-05,6.33E-05,4.74E-05,3.80E-05,3.16E-05,2.71E-05,2.37E-05,2.11E-05,1.90E-05
1.579527953,0.315905591,0.22564685,0.000157953,7.90E-05,5.27E-05,3.95E-05,3.16E-05,2.63E-05,2.26E-05,1.97E-05,1.76E-05,1.58E-05
0.669904651,0.13398093,0.095700664,6.70E-05,3.35E-05,2.23E-05,1.67E-05,1.34E-05,1.12E-05,9.57E-06,8.37E-06,7.44E-06,6.70E-06
0.723766118,0.144753224,0.10339516,7.24E-05,3.62E-05,2.41E-05,1.81E-05,1.45E-05,1.21E-05,1.03E-05,9.05E-06,8.04E-06,7.24E-06
0.944417808,0.188883562,0.13491683,9.44E-05,4.72E-05,3.15E-05,2.36E-05,1.89E-05,1.57E-05,1.35E-05,1.18E-05,1.05E-05,9.44E-06
0.232111275,0.046422255,0.033158754,2.32E-05,1.16E-05,7.74E-06,5.80E-06,4.64E-06,3.87E-06,3.32E-06,2.90E-06,2.58E-06,2.32E-06
1.397675008,0.279535002,0.199667858,0.000139768,6.99E-05,4.66E-05,3.49E-05,2.80E-05,2.33E-05,2.00E-05,1.75E-05,1.55E-05,1.40E-05
0.225504528,0.045100906,0.032214933,2.26E-05,1.13E-05,7.52E-06,5.64E-06,4.51E-06,3.76E-06,3.22E-06,2.82E-06,2.51E-06,2.26E-06
0.150347074,0.030069415,0.021478153,1.50E-05,7.52E-06,5.01E-06,3.76E-06,3.01E-06,2.51E-06,2.15E-06,1.88E-06,1.67E-06,1.50E-06
2.320029137,0.464005827,0.331432734,0.000232003,0.000116001,7.73E-05,5.80E-05,4.64E-05,3.87E-05,3.31E-05,2.90E-05,2.58E-05,2.32E-05
4.6073568,0.92147136,0.658193829,0.000460736,0.000230368,0.000153579,0.000115184,9.21E-05,7.68E-05,6.58E-05,5.76E-05,5.12E-05,4.61E-05
1.126996005,0.225399201,0.160999429,0.0001127,5.63E-05,3.76E-05,2.82E-05,2.25E-05,1.88E-05,1.61E-05,1.41E-05,1.25E-05,1.13E-05
0.276965633,0.055393127,0.039566519,2.77E-05,1.38E-05,9.23E-06,6.92E-06,5.54E-06,4.62E-06,3.96E-06,3.46E-06,3.08E-06,2.77E-06
2.342300826,0.468460165,0.334614404,0.00023423,0.000117115,7.81E-05,5.86E-05,4.68E-05,3.90E-05,3.35E-05,2.93E-05,2.60E-05,2.34E-05
1.22464689,0.244929378,0.174949556,0.000122465,6.12E-05,4.08E-05,3.06E-05,2.45E-05,2.04E-05,1.75E-05,1.53E-05,1.36E-05,1.22E-05
0.307708557,0.061541711,0.043958365,3.08E-05,1.54E-05,1.03E-05,7.69E-06,6.15E-06,5.13E-06,4.40E-06,3.85E-06,3.42E-06,3.08E-06
0.40384415,0.08076883,0.057692021,4.04E-05,2.02E-05,1.35E-05,1.01E-05,8.08E-06,6.73E-06,5.77E-06,5.05E-06,4.49E-06,4.04E-06
0.088479773,0.017695955,0.012639968,8.85E-06,4.42E-06,2.95E-06,2.21E-06,1.77E-06,1.47E-06,1.26E-06,1.11E-06,9.83E-07,8.85E-07
0.089279294,0.017855859,0.012754185,8.93E-06,4.46E-06,2.98E-06,2.23E-06,1.79E-06,1.49E-06,1.28E-06,1.12E-06,9.92E-07,8.93E-07
0.051698425,0.010339685,0.007385489,5.17E-06,2.58E-06,1.72E-06,1.29E-06,1.03E-06,8.62E-07,7.39E-07,6.46E-07,5.74E-07,5.17E-07
0.155820492,0.031164098,0.02226007,1.56E-05,7.79E-06,5.19E-06,3.90E-06,3.12E-06,2.60E-06,2.23E-06,1.95E-06,1.73E-06,1.56E-06
0.59385141,0.118770282,0.084835916,5.94E-05,2.97E-05,1.98E-05,1.48E-05,1.19E-05,9.90E-06,8.48E-06,7.42E-06,6.60E-06,5.94E-06
3.636946337,0.727389267,0.519563762,0.000363695,0.000181847,0.000121232,9.09E-05,7.27E-05,6.06E-05,5.20E-05,4.55E-05,4.04E-05,3.64E-05
1.359293675,0.271858735,0.194184811,0.000135929,6.80E-05,4.53E-05,3.40E-05,2.72E-05,2.27E-05,1.94E-05,1.70E-05,1.51E-05,1.36E-05
1.695219494,0.339043899,0.242174213,0.000169522,8.48E-05,5.65E-05,4.24E-05,3.39E-05,2.83E-05,2.42E-05,2.12E-05,1.88E-05,1.70E-05
0.256958149,0.05139163,0.036708307,2.57E-05,1.28E-05,8.57E-06,6.42E-06,5.14E-06,4.28E-06,3.67E-06,3.21E-06,2.86E-06,2.57E-06
0.657368577,0.131473715,0.093909797,6.57E-05,3.29E-05,2.19E-05,1.64E-05,1.31E-05,1.10E-05,9.39E-06,8.22E-06,7.30E-06,6.57E-06
1.505979611,0.301195922,0.215139944,0.000150598,7.53E-05,5.02E-05,3.76E-05,3.01E-05,2.51E-05,2.15E-05,1.88E-05,1.67E-05,1.51E-05
1.536118855,0.307223771,0.219445551,0.000153612,7.68E-05,5.12E-05,3.84E-05,3.07E-05,2.56E-05,2.19E-05,1.92E-05,1.71E-05,1.54E-05
0.215009953,0.043001991,0.030715708,2.15E-05,1.08E-05,7.17E-06,5.38E-06,4.30E-06,3.58E-06,3.07E-06,2.69E-06,2.39E-06,2.15E-06
0.136574322,0.027314864,0.019510617,1.37E-05,6.83E-06,4.55E-06,3.41E-06,2.73E-06,2.28E-06,1.95E-06,1.71E-06,1.52E-06,1.37E-06
1.240651231,0.248130246,0.17723589,0.000124065,6.20E-05,4.14E-05,3.10E-05,2.48E-05,2.07E-05,1.77E-05,1.55E-05,1.38E-05,1.24E-05
0.941757491,0.188351498,0.134536784,9.42E-05,4.71E-05,3.14E-05,2.35E-05,1.88E-05,1.57E-05,1.35E-05,1.18E-05,1.05E-05,9.42E-06
2.621478517,0.524295703,0.374496931,0.000262148,0.000131074,8.74E-05,6.55E-05,5.24E-05,4.37E-05,3.74E-05,3.28E-05,2.91E-05,2.62E-05
0.87225882,0.174451764,0.124608403,8.72E-05,4.36E-05,2.91E-05,2.18E-05,1.74E-05,1.45E-05,1.25E-05,1.09E-05,9.69E-06,8.72E-06
0.535307556,0.107061511,0.076472508,5.35E-05,2.68E-05,1.78E-05,1.34E-05,1.07E-05,8.92E-06,7.65E-06,6.69E-06,5.95E-06,5.35E-06
3.147056642,0.629411328,0.44957952,0.000314706,0.000157353,0.000104902,7.87E-05,6.29E-05,5.25E-05,4.50E-05,3.93E-05,3.50E-05,3.15E-05
0.178764796,0.035752959,0.025537828,1.79E-05,8.94E-06,5.96E-06,4.47E-06,3.58E-06,2.98E-06,2.55E-06,2.23E-06,1.99E-06,1.79E-06
0.023644599,0.00472892,0.0033778,2.36E-06,1.18E-06,7.88E-07,5.91E-07,4.73E-07,3.94E-07,3.38E-07,2.96E-07,2.63E-07,2.36E-07
0.297647333,0.059529467,0.042521048,2.98E-05,1.49E-05,9.92E-06,7.44E-06,5.95E-06,4.96E-06,4.25E-06,3.72E-06,3.31E-06,2.98E-06
0.79968268,0.159936536,0.114240383,8.00E-05,4.00E-05,2.67E-05,2.00E-05,1.60E-05,1.33E-05,1.14E-05,1.00E-05,8.89E-06,8.00E-06
0.513455407,0.102691081,0.073350772,5.13E-05,2.57E-05,1.71E-05,1.28E-05,1.03E-05,8.56E-06,7.34E-06,6.42E-06,5.71E-06,5.13E-06
0.422408351,0.08448167,0.06034405,4.22E-05,2.11E-05,1.41E-05,1.06E-05,8.45E-06,7.04E-06,6.03E-06,5.28E-06,4.69E-06,4.22E-06
1.234960816,0.246992163,0.176422974,0.000123496,6.17E-05,4.12E-05,3.09E-05,2.47E-05,2.06E-05,1.76E-05,1.54E-05,1.37E-05,1.23E-05
2.373249586,0.474649917,0.339035655,0.000237325,0.000118662,7.91E-05,5.93E-05,4.75E-05,3.96E-05,3.39E-05,2.97E-05,2.64E-05,2.37E-05
0.461700459,0.092340092,0.065957208,4.62E-05,2.31E-05,1.54E-05,1.15E-05,9.23E-06,7.70E-06,6.60E-06,5.77E-06,5.13E-06,4.62E-06
0.120398588,0.024079718,0.017199798,1.20E-05,6.02E-06,4.01E-06,3.01E-06,2.41E-06,2.01E-06,1.72E-06,1.50E-06,1.34E-06,1.20E-06
2.069157712,0.413831542,0.295593959,0.000206916,0.000103458,6.90E-05,5.17E-05,4.14E-05,3.45E-05,2.96E-05,2.59E-05,2.30E-05,2.07E-05
0.317631975,0.063526395,0.045375996,3.18E-05,1.59E-05,1.06E-05,7.94E-06,6.35E-06,5.29E-06,4.54E-06,3.97E-06,3.53E-06,3.18E-06
0.322386371,0.064477274,0.046055196,3.22E-05,1.61E-05,1.07E-05,8.06E-06,6.45E-06,5.37E-06,4.61E-06,4.03E-06,3.58E-06,3.22E-06
0.807290668,0.161458134,0.115327238,8.07E-05,4.04E-05,2.69E-05,2.02E-05,1.61E-05,1.35E-05,1.15E-05,1.01E-05,8.97E-06,8.07E-06
